  0                       10                       20                      1031.647739
 -1                       11                       22                      1119.031686
  1                       11                       19                      991.851275
  4                       14                       16                      753.097003
 13                       23                        7                      147.865342
 40                       50                      -20                      1226.486492
 20                       33                       -8                      197.276812
  6                       33                       20                      1197.374811
  3                       23                      -13                      559.639166
 26                       13                        7                      152.502405
 38                       15                      -20                      1220.237167
 36                       23                       17                      887.949641
 11                       23                       -6                      113.242416
 13                        6                       13                      531.201038
 18                       26                       -3                      27.975960
  2                       35                       -8                      234.254703
 20                       19                        3                      27.657920
 20                       22                      -11                      371.123451
 15                       23                        3                      26.999847
 24                       22                        8                      196.169006
 14                       23                       -3                      28.382040
 21                       22                        5                      76.541100
 16                       23                       -1                      3.241536
 16                       17                        6                      110.084978
 18                       24                       -1                      3.179887
 13                       28                       -2                      13.040012
 16                       27                       -6                      111.500543
 15                       24                        1                      2.868130
 20                       19                        1                      3.085181
 19                       22                        2                      12.129378
 17                       23                        0                      0.007371
 17                       20                        2                      12.092448
 18                       23                        0                      0.004544
 13                       28                        0                      0.050210
 17                       25                       -1                      3.225468
 16                       24                        1                      2.902886
 21                       23                        0                      0.000518
 30                       23                        0                      0.002604
 21                       28                       -0                      0.003927
 33                       25                       -1                      3.010011
 20                       24                        1                      3.003031
 41                       23                        1                      3.176443
 20                       28                        5                      76.091988
 18                       21                       10                      305.861661
 30                       24                        0                      0.001710
 39                       23                       -1                      2.967796
 21                       24                        1                      3.017513
 26                       25                        0                      0.000063
 41                       31                        0                      0.000813
 41                       28                        0                      0.001970
 36                       24                       -1                      2.991269
 28                       30                       -1                      3.079341
  6                       25                       -2                      15.324326
 32                       23                       -5                      76.204865
 17                       24                       -0                      0.009126
 24                       23                        1                      3.079868
 36                       26                        1                      3.126147
 17                       27                        2                      11.924962
 16                       27                       -0                      0.019523
 25                       26                        0                      0.000063
 31                       25                        0                      0.001395
 26                       25                        1                      3.075977
 18                       25.899999999999998579     0.02000000000000000042 0.007194
 30                       23.429999999999999716    -0.02000000000000000042 0.002210
 27                       24.050000000000000711    -0.01000000000000000021 0.000547
 21                       25.280000000000001137     0.01000000000000000021 0.001602
 26                       24.359999999999999432    -0.01000000000000000021 0.000311
 30                       27.239999999999998437    -0.01000000000000000021 0.000363
 28                       26.179999999999999716    -0.01000000000000000021 0.000301
 27                       27.089999999999999858    -0                      0.000000
 27                       28.460000000000000853     0.01000000000000000021 0.000276
