  0                       10                       20                      99.151187
  0.00130456948132999994  15.448663029235600419     1.6653255352493900876  1.763109
  0.00130543741050999991  15.444157788071789739     1.6662919379311400547  1.764018
  0.00130485251137999999  15.447533680569950576     1.6641283464817200333  1.763508
  0.00130524244413        15.445283085571180237     1.6655707407813300502  1.763332
  0.00130434233166000003  15.447245741272960018     1.6661019739719800103  1.763744
  0.00130524699688999994  15.445903322180269512     1.6648154167083699662  1.763354
  0.00130501488159999999  15.448126687164650761     1.6656379304680499764  1.763295
  0.00130463754115000001  15.448811879134019875     1.6662073876241398906  1.763784
  0.00130509463296000008  15.446630461418710212     1.6651634094373100048  1.763225
  0.00130454355312999994  15.450330366308129726     1.665180509321839919   1.763097
  0.00130419410763000002  15.452854006676599141     1.6649853935920899684  1.763071
  0.00130422393300999996  15.450638311055959306     1.6646782950511400667  1.763239
  0.00130442167016000003  15.450010405083130394     1.6649182039053700422  1.763187
  0.00130369553978999992  15.454387832578179385     1.6649893457272599839  1.763020
  0.00130299599320000004  15.45826651815790953      1.6649023138722300885  1.762917
  0.00130341805127999998  15.456511964296939965     1.6652239579037699801  1.762878
  0.00130291624183999995  15.45976274390385008      1.6653768349029700602  1.762724
  0.00130216808044999999  15.465259149923300086     1.6648508263287999931  1.762699
  0.00130096738000999991  15.473557210267150808     1.6646134718685099418  1.762495
  0.00130039230240000005  15.474870308209339953     1.6649430201703800947  1.762353
  0.00129849139979000008  15.485878458975710359     1.6649218334595299318  1.761995
  0.00129858735455999998  15.487865757273230116     1.6650391129484400921  1.761892
  0.00129638303524000006  15.502665376830890409     1.6651075124865499788  1.761381
  0.00129431163485000007  15.514971286811990225     1.6643850436400899895  1.761193
  0.00129000933135999993  15.542575558266060298     1.6638891480086499541  1.760434
  0.00128895513091999993  15.547189052447960123     1.664665524101309968   1.760049
  0.00128294900637000004  15.584004973538359451     1.664691550217709981   1.758836
  0.00128106951552000008  15.600285480114500558     1.6642036403490800822  1.758450
  0.0012723585733900001   15.65748899068388944      1.6638445437938500504  1.756701
  0.0012671615721699999   15.686714304827980015     1.6631759821935900856  1.755963
  0.00125255084063999995  15.778738768826530148     1.662210217047110028   1.753314
  0.00124856294890999999  15.804246263766460245     1.6632750593637999348  1.752185
  0.00122783975768        15.935081616516660219     1.6629680150413699291  1.748183
  0.00121888377476999992  15.996867943813029456     1.6613236337038399526  1.746770
  0.00118685115896999998  16.203299428950359129     1.6596396754469100454  1.741030
  0.00117246926480000005  16.287257552178481035     1.6593673945630800226  1.738630
  0.00112252461050999994  16.602141832925770615     1.6571288199476899017  1.730249
  0.00110559284412999992  16.71494315010199827      1.6576141232435399608  1.726955
  0.00103211384588000003  17.183045340739731444     1.6553160763417500423  1.715131
  0.00099981998588999994  17.390576118560581165     1.6517550327828600665  1.710918
  0.00088581010000000004  18.118323369582551408     1.6461485416536099091  1.695256
  0.00084011454528999999  18.399040933215008664     1.6460892831817899307  1.689046
  0.00066674623845000005  19.496911685347331655     1.6393140870492299843  1.668910
  0.00060058884570999996  19.93004509752064024      1.6367236500820399048  1.661806
  0.00033962096331000002  21.593996729818069724     1.6265210651492099103  1.660914
  0.00022933768863        22.289775849092240634     1.6193397195596199722  1.676901
 -0.00006200683974        24.135466139922538531     1.6106347061851000735  1.703928
  0.00064885586506999995  19.622609062167551741     1.6372700827864798967  1.667186
  0.00087414435592000005  18.185902469129729297     1.6493971037636601107  1.692757
  0.00039053935545000002  21.263807504101610135     1.6268540656106300624  1.657483
  0.00025259788409999999  22.156697178710828666     1.6211160553149799313  1.673299
  0.00056320914986000001  20.161858058688199691     1.6347645791156699691  1.658369
  0.00021339044733999999  22.390499132904359669     1.6214897237971899191  1.674808
  0.00053998951063999995  20.314581579851761717     1.6333249930391600113  1.656212
  0.00065620438066000002  19.566168031942968497     1.6367746933611000415  1.668384
  0.00041876681765        21.087039555349289088     1.6290844722021800006  1.652800
  0.00033632130596999998  21.615094367513581375     1.6247444414523100065  1.663546
  0.00050648718889000001  20.525167135894541559     1.6322595446998300339  1.653052
  0.00058628965600000002  20.020718009962109818     1.6362586076834799709  1.660355
  0.00043947693058999998  20.953035130566739497     1.6292052011288400415  1.651404
  0.00036983111410999998  21.395579634688619564     1.6270411523147398913  1.658420
  0.00049744991151000003  20.584831093560978843     1.6317540328580599773  1.652233
  0.00039730858428        21.224770050423458656     1.6277695927595599024  1.655867
  0.00047919253774000002  20.700067864526769057     1.6311370567147600585  1.650569
  0.00052531276891000002  20.404916503753700141     1.6323130549322599769  1.655013
  0.00044540330547000002  20.916508792450390075     1.6298916178847000502  1.650121
  0.00041193193769000001  21.128243431468291647     1.6284018842941399008  1.654118
  0.00047607041806000002  20.720684178037810597     1.6309159957170800137  1.650307
  0.00049430057691999998  20.605138759443239138     1.6320912457488498948  1.651803
  0.00045318284217000002  20.866061037785868848     1.6299267122838398958  1.649607
  0.00043724517273000001  20.968768140989269        1.6293524938756500653  1.651345
  0.00046870569648999998  20.767242933642389602     1.6306909160049800622  1.649638
  0.00043545747803000001  20.979190997881289604     1.6294235017319300685  1.651344
  0.00046591718305000001  20.78531088299867946      1.6305428722207899739  1.649397
  0.00047980050899999998  20.695901110500898312     1.6308820491217099757  1.650713
  0.00045400260635        20.861356871963021575     1.6301392256939499781  1.649271
  0.00044669605788999998  20.907909594855979662     1.6297149574607399103  1.650285
  0.00046320328684000002  20.802409598945789782     1.6304469263689200798  1.649157
  0.00046889920865999997  20.766657198152458363     1.630825970571929906   1.649606
  0.00046497011702999999  20.791508158060810985     1.630601155999910068   1.649282
  0.00045553349042999999  20.851538869647729513     1.630248666487730036   1.649029
  0.00045034164412        20.884652862972259868     1.630101563621199956   1.649538
  0.00045018947204999998  20.885362068976881744     1.6299553897004899206  1.649746
  0.00046127495579        20.814971635789831339     1.6304397144250599716  1.648962
  0.00046600521569000001  20.784589864292538408     1.6306176458271899321  1.649386
  0.00045700325869000002  20.842165120045400784     1.6302588307272600776  1.648929
  0.00045267118309999998  20.87004081804284894      1.630184548057779903   1.649289
  0.0004605702609         20.8193174037200599       1.6303813317911399761  1.648911
  0.00046369882648999999  20.799430570055800871     1.6304712514745800522  1.649196
  0.00045757482445        20.838511794749749129     1.6303043127344400975  1.648832
  0.0004554906069         20.851691243220308536     1.6301899357434999072  1.649112
  0.00045982886857000001  20.824151537647448862     1.6303772697546699     1.648836
  0.00046164604391999998  20.812488704032769959     1.6304497787929099761  1.648998
  0.00045816395500000002  20.834746016042249295     1.6303065677436701097  1.648794
  0.00045647483778        20.84562216190623829      1.6302774350307100981  1.648935
  0.00045954640512000001  20.825893593266609827     1.6303553576010298976  1.648816
  0.00045702792113999998  20.841949398391619752     1.6302668889647600192  1.648916
  0.00045912863171000001  20.828601002833501354     1.6303496745571899318  1.648775
  0.00046031783676999999  20.820981946678490004     1.6303700872001500866  1.648888
  0.00045826057753        20.834129332731929907     1.6303207563508699263  1.648769
  0.00045748903771        20.83909064113850107      1.6302959748334600043  1.648849
  0.00045903206326999998  20.829192855234580861     1.6303405119091400888  1.648768
  0.00045945022667000002  20.826536111157761155     1.6303673941344600795  1.648802
  0.00045848552292000001  20.832693539821129036     1.6303217743413700447  1.648754
  0.00045805681077        20.83540948235825141      1.6303056871770600367  1.648801
  0.00045886067648000001  20.830303122714688868     1.6303386777121600115  1.648752
  0.00045932493091999999  20.827330345781671639     1.6303465529575800197  1.648796
  0.00045852666588000002  20.832429585994358234     1.6303272055025499476  1.648744
  0.00045821651357999998  20.834424643785528275     1.6303179264615799138  1.648776
  0.00045882817585000003  20.830500802372320379     1.630334865547250045   1.648750
  0.00045899148922000002  20.829462134233111215     1.6303453914999399554  1.648763
  0.0004586120145         20.831885688424119252     1.6303276786310099133  1.648739
  0.00045845056101000001  20.832907595145840673     1.6303211554083800738  1.648757
  0.00045875814760999999  20.830954240822478596     1.6303342971362200231  1.648743
  0.00045843637614000001  20.833012207788321746     1.6303245886326001024  1.648753
  0.00045873022592000001  20.831128653726320721     1.6303322963185900019  1.648741
  0.00045887359280999998  20.830216135987591031     1.6303356425546600139  1.648754
  0.00045861339761000001  20.831876223492670874     1.6303293147655799622  1.648736
  0.00045854561108        20.83230613627292982      1.6303252293405698925  1.648746
  0.00045870501348        20.831292214685088737     1.6303320301873100995  1.648738
  0.00045855672446999999  20.832240764008268741     1.6303270527373399101  1.648743
  0.00045868685056000001  20.831406681296808614     1.6303309854232799214  1.648737
  0.00045872482660000002  20.83116439122559882      1.630333874953100004   1.648740
  0.00045864021752999999  20.831705364124488256     1.6303292277115299935  1.648735
  0.00045858863031999998  20.832033297924219539     1.630327655079619964   1.648740
  0.00045867591769000002  20.831477485494868773     1.6303309364103899526  1.648736
  0.00045859950466000001  20.831966034111211172     1.6303286671683900888  1.648738
  0.00045866501408999997  20.831546519500410142     1.6303304058595600168  1.648735
  0.00045860316845999999  20.831941252583508373     1.6303283624807201058  1.648738
  0.00045865773037999998  20.831593427267030449     1.6303302929279699374  1.648734
  0.00045869524371999998  20.831353983768618576     1.6303306362337899316  1.648738
  0.00045863385913999999  20.831745663561658688     1.630329645132629901   1.648735
  0.00045867478219000001  20.831484543699630763     1.6303303058667399927  1.648736
  0.00045864408990000001  20.831680383596150818     1.6303298103161600885  1.648734
  0.00045862967777999999  20.831772930491368356     1.6303291481108799221  1.648735
  0.00045863851186000001  20.831716327743631467     1.6303294625480500013  1.648735
  0.00045864897395499996  20.831649395695759353     1.6303297603197499654  1.648733
  0.00045865091013999999  20.831636905431590634     1.630330051622065124   1.648733
  0.00045866137223499995  20.831569973383722072     1.6303303493937648661  1.648734
  0.00045865618001000001  20.831603122248150584     1.6303300914223899376  1.648734
  0.000458665116          20.831545924616388987     1.6303309020661500561  1.648735
  0.00045865889138        20.831585784493420022     1.6303304834774901     1.648734
  0.00045864644214999999  20.831665504247460774     1.6303296463001899497  1.648734
  0.00045864955445999999  20.831645574308950586     1.6303298555945200388  1.648733
  0.00045864473648        20.831676467866611091     1.6303298811367099574  1.648734
  0.00045864759737        20.831658131461988859     1.6303299337081300635  1.648733
  0.00045865916490999998  20.83158437176249933      1.6303302445042500146  1.648734
  0.00045865539614999999  20.831608374720911314     1.6303301359572299756  1.648734
  0.00045864682218000003  20.831662978952550702     1.6303298329553399526  1.648734
  0.00045864857591500002  20.831651852885471499     1.6303298946513251622  1.648733
  0.00045865364241999996  20.831619500787990518     1.6303300742612449881  1.648734
  0.00045864785865000002  20.831656380637738835     1.6303299188631799055  1.648733
  0.00045863894327000001  20.831713297005421737     1.6303295125159200651  1.648734
  0.00045864364004999999  20.831683329570818586     1.6303297076189300352  1.648734
  0.00045864870655500003  20.83165097747334471      1.6303298872288500831  1.648733
  0.00045865303360000001  20.831623394701630048     1.6303300978249599673  1.648734
