  0                       10                       20                      1031.153811
  0                       10                       21                      1146.605990
  0                       10.5                     20                      1030.150337
  0.00025000000000000001  10                       20                      1031.178365
  0.00016666666666999999  10.333333333333330373    19                      921.200463
  0.00025000000000000001  10.5                     18                      817.759216
 -0.00008333333333000001  10.666666666666660745    18.666666666666671404   885.521712
  0.00011111111111        11.111111111111110716    17.777777777777778567   794.699205
  0.00016666666666999999  11.666666666666660745    16.666666666666671404   688.144518
  0.00022222222223        11.388888888888880402    15.555555555555560687   590.252451
  0.00033333333333999997  11.833333333333319715    13.333333333333339255   416.030844
  0.00058333333334000003  11.999999999999989342    13.333333333333339255   415.894126
  0.00091666666667000003  12.666666666666650087    10.666666666666669627   246.986720
  0.00069444444445000003  13.6111111111110894       9.1111111111111195981  168.445752
  0.00091666666667999995  15.166666666666630547     4.6666666666666802854  27.055949
  0.00127777777779000006  14.777777777777739487     2.4444444444444499709  2.059909
  0.00183333333335000009  16.333333333333278858    -4.6666666666666598573  125.599855
  0.00174074074074999992  16.574074074074029994    -1.481481481481470075   31.948586
  0.00170679012348000001  18.345679012345620151    -6.9135802469135603232  229.603148
  0.00150925925928000002  16.925925925925881188    -2.518518518518499949   55.684292
  0.00111419753087000002  14.086419753086390827     6.2716049382716096972  64.191849
  0.00141049382717999992  16.216049382716011706    -0.32098765432096998396 13.241474
  0.00066255144035        14.199588477366219763     6.0082304526749101825  57.006266
  0.00147119341565000008  15.980452674897080101     0.3909465020576199934  5.858690
  0.0018563100137299999   16.149519890260588539    -2.9903978052126101161  68.519987
  0.00115157750343999996  15.412379972565119601     2.7524005486968601275  3.689346
  0.00118987197074        14.564357567443950714     4.0461819844535895641  17.100194
  0.00135533836307000005  15.803126428898000455     0.77080475537267001407 3.195081
  0.00105193568054999997  14.681736777930160187     3.5874866636183702084  11.176330
  0.00136637898187999996  15.655773700655350567     1.190081542447809948   1.286936
  0.00151475257839000003  15.412071965655599115     0.18448661281309000626 7.646552
  0.00124237127218000004  15.41230297083773948      2.1104220647259199772  0.891242
  0.00123568032482999999  14.760776537282550791     3.0591606123727799194  5.964470
  0.00132542385350999993  15.542538955994139371     1.3428937196226999884  0.860468
  0.00134500496059000003  16.295965973880409905     0.65115377341984004289 3.951618
  0.00129458457348999995  15.157324826803410645     1.9961217766882999314  0.663790
  0.0012085408175699999   15.085670801768179317     2.442876831576799912   2.038906
  0.00132691944079999999  15.51324797593355953      1.5032803647300601035  0.567871
  0.00138891397301999994  15.396438201649669253     1.1177751759681200383  1.534901
  0.00127900694739000007  15.408336778540720147     1.8622603425364701035  0.486343
  0.00127491678761000008  15.176734098190989286     2.2315479363471899532  1.233781
  0.00131279708704000009  15.451087741543350518     1.5650572738038199816  0.497607
  0.00131789774332999993  15.757790170541680297     1.2909435440252698957  0.990442
  0.00130041286595        15.307441162737980278     1.8198272185225399245  0.456426
  0.00126789182612000004  15.264662479281140506     1.9948161918451599028  0.659040
  0.00131216253712999995  15.451101601770449889     1.6261643215088399383  0.450932
  0.00128159114661000008  15.326831953822750876     1.9737773145747499193  0.623452
  0.00130499560192999997  15.420023794613200607     1.6672372839965499125  0.432714
  0.00133270705595000009  15.377374260873699185     1.5465588734821500427  0.516511
  0.00129243197453000002  15.400596149123970235     1.7833349752728899773  0.436719
